39.98447,116.308827,0,257,39744.1236111111,2008-10-23,02:58:00
39.98449,116.308638,0,251,39744.1236689815,2008-10-23,02:58:05
39.98449,116.308485,0,247,39744.1237268519,2008-10-23,02:58:10
39.984494,116.308351,0,240,39744.1237847222,2008-10-23,02:58:15
39.984499,116.308201,0,240,39744.1238425926,2008-10-23,02:58:20
39.984484,116.308049,0,244,39744.123900463,2008-10-23,02:58:25
39.984491,116.307902,0,253,39744.1239583333,2008-10-23,02:58:30
39.984499,116.307809,0,264,39744.1240162037,2008-10-23,02:58:35
39.984472,116.307687,0,272,39744.1240740741,2008-10-23,02:58:40
39.984493,116.307548,0,279,39744.1241319444,2008-10-23,02:58:45
39.984488,116.307434,0,282,39744.1241898148,2008-10-23,02:58:50
39.984427,116.307292,0,281,39744.1242476852,2008-10-23,02:58:55
39.984428,116.307126,0,282,39744.1243055556,2008-10-23,02:59:00
39.984432,116.306943,0,288,39744.1243634259,2008-10-23,02:59:05
39.984425,116.306801,0,284,39744.1244212963,2008-10-23,02:59:10
39.984438,116.306633,0,286,39744.1244791667,2008-10-23,02:59:15
39.984462,116.306486,0,284,39744.124537037,2008-10-23,02:59:20
39.984466,116.3063,0,285,39744.1245949074,2008-10-23,02:59:25
39.984456,116.306047,0,287,39744.1246527778,2008-10-23,02:59:30
39.984454,116.305854,0,295,39744.1247106481,2008-10-23,02:59:35
39.984412,116.305682,0,297,39744.1247685185,2008-10-23,02:59:40
39.98441,116.305466,0,301,39744.1248263889,2008-10-23,02:59:45
39.984406,116.305281,0,309,39744.1248842593,2008-10-23,02:59:50
39.984393,116.305023,0,314,39744.1249421296,2008-10-23,02:59:55
39.984356,116.304909,0,305,39744.125,2008-10-23,03:00:00
39.984352,116.304704,0,295,39744.1250578704,2008-10-23,03:00:05
39.984338,116.304543,0,293,39744.1251157407,2008-10-23,03:00:10
39.984338,116.304315,0,291,39744.1251736111,2008-10-23,03:00:15
39.984349,116.304083,0,290,39744.1252314815,2008-10-23,03:00:20
39.984368,116.303934,0,282,39744.1252893518,2008-10-23,03:00:25
39.984437,116.303813,0,257,39744.1253472222,2008-10-23,03:00:30
39.984429,116.303672,0,253,39744.1254050926,2008-10-23,03:00:35
39.984342,116.303444,0,237,39744.125462963,2008-10-23,03:00:40
39.984365,116.303298,0,236,39744.1255208333,2008-10-23,03:00:45
39.984368,116.303132,0,233,39744.1255787037,2008-10-23,03:00:50
39.984385,116.30292,0,232,39744.1256365741,2008-10-23,03:00:55
39.98438,116.302754,0,240,39744.1256944444,2008-10-23,03:01:00
39.984346,116.302601,0,239,39744.1257523148,2008-10-23,03:01:05
39.984303,116.302457,0,237,39744.1258101852,2008-10-23,03:01:10
39.984344,116.302271,0,233,39744.1258680556,2008-10-23,03:01:15
39.984341,116.302094,0,228,39744.1259259259,2008-10-23,03:01:20
39.984359,116.301888,0,218,39744.1259837963,2008-10-23,03:01:25
39.984379,116.301693,0,208,39744.1260416667,2008-10-23,03:01:30
39.984345,116.3015,0,196,39744.126099537,2008-10-23,03:01:35
39.984345,116.301309,0,190,39744.1261574074,2008-10-23,03:01:40
39.984338,116.301107,0,184,39744.1262152778,2008-10-23,03:01:45
39.984344,116.300877,0,175,39744.1262731481,2008-10-23,03:01:50
39.984278,116.300674,0,168,39744.1263310185,2008-10-23,03:01:55
39.984276,116.300462,0,153,39744.1263888889,2008-10-23,03:02:00
39.984278,116.300307,0,140,39744.1264467593,2008-10-23,03:02:05
39.984252,116.300156,0,133,39744.1265046296,2008-10-23,03:02:10
39.984288,116.299943,0,131,39744.1265625,2008-10-23,03:02:15
39.984283,116.29981,0,138,39744.1266203704,2008-10-23,03:02:20
39.984335,116.299744,0,145,39744.1266782407,2008-10-23,03:02:25
39.984312,116.299703,0,153,39744.1267361111,2008-10-23,03:02:30
39.984177,116.299699,0,164,39744.1267939815,2008-10-23,03:02:35
39.98414,116.299697,0,175,39744.1268518518,2008-10-23,03:02:40
39.984204,116.299721,0,180,39744.1269097222,2008-10-23,03:02:45
39.984258,116.299736,0,184,39744.1269675926,2008-10-23,03:02:50
39.984031,116.299573,0,198,39744.127025463,2008-10-23,03:02:55
39.98379,116.299578,0,212,39744.1270833333,2008-10-23,03:03:00
39.983726,116.299566,0,213,39744.1271412037,2008-10-23,03:03:05
39.983692,116.299496,0,209,39744.1271990741,2008-10-23,03:03:10
39.983685,116.299476,0,207,39744.1272569444,2008-10-23,03:03:15
39.983639,116.299425,0,209,39744.1273148148,2008-10-23,03:03:20
39.983629,116.299353,0,207,39744.1273726852,2008-10-23,03:03:25
39.983641,116.299279,0,215,39744.1274305556,2008-10-23,03:03:30
39.983557,116.299235,0,215,39744.1274884259,2008-10-23,03:03:35
39.983509,116.299238,0,213,39744.1275462963,2008-10-23,03:03:40
39.983413,116.299267,0,211,39744.1276041667,2008-10-23,03:03:45
39.983353,116.299305,0,209,39744.127662037,2008-10-23,03:03:50
39.983337,116.299321,0,205,39744.1277199074,2008-10-23,03:03:55
39.9833,116.299314,0,204,39744.1277777778,2008-10-23,03:04:00
39.9833,116.299314,0,204,39744.1278125,2008-10-23,03:04:03
39.983304,116.299307,0,201,39744.1278356481,2008-10-23,03:04:05
39.983279,116.299311,0,199,39744.1278935185,2008-10-23,03:04:10
39.983302,116.299302,0,193,39744.1279513889,2008-10-23,03:04:15
39.983276,116.299265,0,189,39744.1280092593,2008-10-23,03:04:20
39.983322,116.299191,0,188,39744.1280671296,2008-10-23,03:04:25
39.983403,116.299147,0,185,39744.128125,2008-10-23,03:04:30
39.983548,116.299083,0,188,39744.1281828704,2008-10-23,03:04:35
39.983675,116.299031,0,194,39744.1282407407,2008-10-23,03:04:40
39.983663,116.298932,0,199,39744.1282986111,2008-10-23,03:04:45
39.983533,116.298903,0,202,39744.1283564815,2008-10-23,03:04:50
39.98359,116.298869,0,204,39744.1284143519,2008-10-23,03:04:55
39.983723,116.298825,0,203,39744.1284722222,2008-10-23,03:05:00
39.983902,116.298773,0,204,39744.1285300926,2008-10-23,03:05:05
39.984045,116.298725,0,206,39744.128587963,2008-10-23,03:05:10
39.984019,116.298663,0,209,39744.1286458333,2008-10-23,03:05:15
39.995777,116.286798,0,716,39744.1723032407,2008-10-23,04:08:07
39.996832,116.285446,0,276,39744.1723611111,2008-10-23,04:08:12
39.984397,116.299292,0,931,39744.1727083333,2008-10-23,04:08:42
39.984426,116.299329,0,959,39744.1727662037,2008-10-23,04:08:47
39.984499,116.299413,0,983,39744.1728240741,2008-10-23,04:08:52
39.984424,116.299467,0,990,39744.1728819444,2008-10-23,04:08:57
39.98441,116.299477,0,940,39744.1729398148,2008-10-23,04:09:02
39.984421,116.299569,0,928,39744.1729976852,2008-10-23,04:09:07
39.984518,116.29953,0,902,39744.1730555556,2008-10-23,04:09:12
39.984488,116.299645,0,897,39744.1731134259,2008-10-23,04:09:17
39.98454,116.299523,0,870,39744.1731712963,2008-10-23,04:09:22
39.98446,116.299528,0,891,39744.1732291667,2008-10-23,04:09:27
39.984463,116.299508,0,883,39744.173287037,2008-10-23,04:09:32
39.984501,116.299473,0,882,39744.1733449074,2008-10-23,04:09:37
39.984532,116.299451,0,879,39744.1734027778,2008-10-23,04:09:42
39.984532,116.299451,0,879,39744.1734375,2008-10-23,04:09:45
39.984527,116.299451,0,879,39744.1734606481,2008-10-23,04:09:47
39.984517,116.299447,0,879,39744.1735185185,2008-10-23,04:09:52
39.984509,116.299438,0,880,39744.1735763889,2008-10-23,04:09:57
39.984497,116.299411,0,878,39744.1736342593,2008-10-23,04:10:02
39.984499,116.299405,0,879,39744.1736921296,2008-10-23,04:10:07
39.984498,116.299407,0,878,39744.17375,2008-10-23,04:10:12
39.984498,116.299407,0,878,39744.1737847222,2008-10-23,04:10:15
39.984493,116.299412,0,878,39744.1738078704,2008-10-23,04:10:17
39.984498,116.299466,0,874,39744.1738657407,2008-10-23,04:10:22
39.984546,116.29941,0,864,39744.1739236111,2008-10-23,04:10:27
39.984638,116.299318,0,857,39744.1739814815,2008-10-23,04:10:32
39.98473,116.299315,0,850,39744.1740393518,2008-10-23,04:10:37
39.984753,116.299305,0,840,39744.1740972222,2008-10-23,04:10:42
39.984789,116.299297,0,829,39744.1741550926,2008-10-23,04:10:47
39.984795,116.299391,0,825,39744.174212963,2008-10-23,04:10:52
39.984778,116.299504,0,821,39744.1742708333,2008-10-23,04:10:57
39.984743,116.299617,0,818,39744.1743287037,2008-10-23,04:11:02
39.984671,116.299625,0,802,39744.1743865741,2008-10-23,04:11:07
39.984694,116.299536,0,780,39744.1744444444,2008-10-23,04:11:12
39.984733,116.29952,0,769,39744.1745023148,2008-10-23,04:11:17
39.983841,116.299902,0,818,39744.1745601852,2008-10-23,04:11:22
39.983861,116.300177,0,729,39744.1746180556,2008-10-23,04:11:27
39.983842,116.300329,0,646,39744.1746759259,2008-10-23,04:11:32
39.983984,116.300308,0,573,39744.1747337963,2008-10-23,04:11:37
39.984126,116.300188,0,486,39744.1747916667,2008-10-23,04:11:42
39.984246,116.300058,0,411,39744.174849537,2008-10-23,04:11:47
39.984373,116.300019,0,357,39744.1749074074,2008-10-23,04:11:52
39.984533,116.300043,0,315,39744.1749652778,2008-10-23,04:11:57
39.984723,116.300058,0,261,39744.1750231481,2008-10-23,04:12:02
39.984789,116.300151,0,234,39744.1750810185,2008-10-23,04:12:07
39.984837,116.300216,0,206,39744.1751388889,2008-10-23,04:12:12
39.984859,116.300332,0,195,39744.1751967593,2008-10-23,04:12:17
39.984888,116.300514,0,186,39744.1752546296,2008-10-23,04:12:22
39.984896,116.300689,0,176,39744.1753125,2008-10-23,04:12:27
39.984905,116.300885,0,167,39744.1753703704,2008-10-23,04:12:32
39.984911,116.301049,0,162,39744.1754282407,2008-10-23,04:12:37
39.984925,116.301221,0,164,39744.1754861111,2008-10-23,04:12:42
39.98493,116.301391,0,163,39744.1755439815,2008-10-23,04:12:47
39.984938,116.301568,0,166,39744.1756018519,2008-10-23,04:12:52
39.984948,116.301741,0,169,39744.1756597222,2008-10-23,04:12:57
39.984945,116.301915,0,177,39744.1757175926,2008-10-23,04:13:02
39.984953,116.302055,0,179,39744.175775463,2008-10-23,04:13:07
39.984953,116.302264,0,182,39744.1758333333,2008-10-23,04:13:12
39.98496,116.302488,0,183,39744.1758912037,2008-10-23,04:13:17
39.984973,116.302679,0,182,39744.1759490741,2008-10-23,04:13:22
39.984983,116.30286,0,181,39744.1760069444,2008-10-23,04:13:27
39.985009,116.303037,0,180,39744.1760648148,2008-10-23,04:13:32
39.985043,116.303258,0,179,39744.1761226852,2008-10-23,04:13:37
39.98503,116.303496,0,170,39744.1761805556,2008-10-23,04:13:42
39.985039,116.303685,0,176,39744.1762384259,2008-10-23,04:13:47
39.985028,116.303884,0,175,39744.1762962963,2008-10-23,04:13:52
39.984993,116.304067,0,174,39744.1763541667,2008-10-23,04:13:57
39.985027,116.304163,0,177,39744.176412037,2008-10-23,04:14:02
39.985038,116.30426,0,175,39744.1764699074,2008-10-23,04:14:07
39.985042,116.304459,0,171,39744.1765277778,2008-10-23,04:14:12
39.985029,116.304647,0,175,39744.1765856481,2008-10-23,04:14:17
39.985023,116.304811,0,176,39744.1766435185,2008-10-23,04:14:22
39.985031,116.304927,0,175,39744.1767013889,2008-10-23,04:14:27
39.985082,116.305192,0,177,39744.1767592593,2008-10-23,04:14:32
39.985105,116.305348,0,176,39744.1768171296,2008-10-23,04:14:37
39.985132,116.305499,0,175,39744.176875,2008-10-23,04:14:42
39.985169,116.305649,0,183,39744.1769328704,2008-10-23,04:14:47
39.985135,116.305834,0,178,39744.1769907407,2008-10-23,04:14:52
39.985146,116.305984,0,175,39744.1770486111,2008-10-23,04:14:57
39.985131,116.306178,0,174,39744.1771064815,2008-10-23,04:15:02
39.985127,116.306363,0,168,39744.1771643519,2008-10-23,04:15:07
39.985135,116.306531,0,169,39744.1772222222,2008-10-23,04:15:12
39.985157,116.306711,0,166,39744.1772800926,2008-10-23,04:15:17
39.98517,116.306893,0,172,39744.177337963,2008-10-23,04:15:22
39.985154,116.307092,0,178,39744.1773958333,2008-10-23,04:15:27
39.985184,116.307341,0,176,39744.1774537037,2008-10-23,04:15:32
39.98521,116.30751,0,168,39744.1775115741,2008-10-23,04:15:37
39.985231,116.307633,0,170,39744.1775694444,2008-10-23,04:15:42
39.98526,116.307735,0,175,39744.1776273148,2008-10-23,04:15:47
39.98524,116.307933,0,174,39744.1776851852,2008-10-23,04:15:52
39.985225,116.308133,0,174,39744.1777430556,2008-10-23,04:15:57
39.985256,116.308313,0,176,39744.1778009259,2008-10-23,04:16:02
39.985218,116.308579,0,174,39744.1778587963,2008-10-23,04:16:07
39.985201,116.308774,0,174,39744.1779166667,2008-10-23,04:16:12
39.985203,116.30898,0,173,39744.177974537,2008-10-23,04:16:17
39.985221,116.309152,0,176,39744.1780324074,2008-10-23,04:16:22
39.985194,116.30931,0,177,39744.1780902778,2008-10-23,04:16:27
39.985161,116.309494,0,177,39744.1781481481,2008-10-23,04:16:32
39.98519,116.309701,0,179,39744.1782060185,2008-10-23,04:16:37
39.985202,116.309888,0,178,39744.1782638889,2008-10-23,04:16:42
39.985282,116.30998,0,172,39744.1783217593,2008-10-23,04:16:47
39.985443,116.30998,0,173,39744.1783796296,2008-10-23,04:16:52
39.985579,116.309969,0,163,39744.1784375,2008-10-23,04:16:57
39.985721,116.309961,0,159,39744.1784953704,2008-10-23,04:17:02
39.98584,116.309941,0,154,39744.1785532407,2008-10-23,04:17:07
39.98595,116.309978,0,153,39744.1786111111,2008-10-23,04:17:12
39.986051,116.310034,0,152,39744.1786689815,2008-10-23,04:17:17
39.986174,116.310025,0,157,39744.1787268519,2008-10-23,04:17:22
39.986305,116.309956,0,162,39744.1787847222,2008-10-23,04:17:27
39.986461,116.309885,0,151,39744.1788425926,2008-10-23,04:17:32
39.986611,116.309862,0,146,39744.178900463,2008-10-23,04:17:37
39.986697,116.309893,0,139,39744.1789583333,2008-10-23,04:17:42
39.986793,116.309956,0,129,39744.1790162037,2008-10-23,04:17:47
39.986929,116.309974,0,127,39744.1790740741,2008-10-23,04:17:52
39.987073,116.309987,0,127,39744.1791319444,2008-10-23,04:17:57
39.987211,116.310004,0,128,39744.1791898148,2008-10-23,04:18:02
39.987325,116.31007,0,133,39744.1792476852,2008-10-23,04:18:07
39.987458,116.310084,0,137,39744.1793055556,2008-10-23,04:18:12
39.987591,116.310088,0,145,39744.1793634259,2008-10-23,04:18:17
39.987747,116.310049,0,153,39744.1794212963,2008-10-23,04:18:22
39.987884,116.310027,0,159,39744.1794791667,2008-10-23,04:18:27
39.988008,116.310059,0,176,39744.179537037,2008-10-23,04:18:32
39.988111,116.310052,0,169,39744.1795949074,2008-10-23,04:18:37
39.988293,116.309902,0,150,39744.1796527778,2008-10-23,04:18:42
39.988397,116.309931,0,150,39744.1797106481,2008-10-23,04:18:47
39.988553,116.309866,0,138,39744.1797685185,2008-10-23,04:18:52
39.988679,116.309824,0,132,39744.1798263889,2008-10-23,04:18:57
39.988772,116.309784,0,123,39744.1798842593,2008-10-23,04:19:02
39.988901,116.309793,0,119,39744.1799421296,2008-10-23,04:19:07
39.989029,116.309833,0,123,39744.18,2008-10-23,04:19:12
39.989173,116.309866,0,139,39744.1800578704,2008-10-23,04:19:17
39.989287,116.309905,0,141,39744.1801157407,2008-10-23,04:19:22
39.989392,116.309949,0,150,39744.1801736111,2008-10-23,04:19:27
39.989519,116.310031,0,167,39744.1802314815,2008-10-23,04:19:32
39.989628,116.310049,0,178,39744.1802893518,2008-10-23,04:19:37
39.989762,116.310024,0,184,39744.1803472222,2008-10-23,04:19:42
39.989838,116.310098,0,199,39744.1804050926,2008-10-23,04:19:47
39.989981,116.310115,0,181,39744.180462963,2008-10-23,04:19:52
39.990089,116.310169,0,196,39744.1805208333,2008-10-23,04:19:57
39.990219,116.310215,0,208,39744.1805787037,2008-10-23,04:20:02
39.990325,116.310258,0,215,39744.1806365741,2008-10-23,04:20:07
39.990406,116.310277,0,223,39744.1806944444,2008-10-23,04:20:12
39.99056,116.31019,0,235,39744.1807523148,2008-10-23,04:20:17
39.99065,116.310134,0,232,39744.1808101852,2008-10-23,04:20:22
39.990693,116.310114,0,230,39744.1808680556,2008-10-23,04:20:27
39.990696,116.310111,0,232,39744.1809259259,2008-10-23,04:20:32
39.990698,116.310105,0,232,39744.1809837963,2008-10-23,04:20:37
39.990698,116.310103,0,231,39744.1810416667,2008-10-23,04:20:42
39.990696,116.310101,0,231,39744.181099537,2008-10-23,04:20:47
39.990695,116.310095,0,230,39744.1811574074,2008-10-23,04:20:52
39.990692,116.310092,0,230,39744.1812152778,2008-10-23,04:20:57
39.99069,116.31009,0,230,39744.1812731481,2008-10-23,04:21:02
39.990689,116.310088,0,230,39744.1813310185,2008-10-23,04:21:07
39.990689,116.310087,0,230,39744.1813888889,2008-10-23,04:21:12
39.990689,116.310087,0,230,39744.1814236111,2008-10-23,04:21:15
39.990696,116.31009,0,230,39744.1814467593,2008-10-23,04:21:17
39.990743,116.310066,0,211,39744.1815046296,2008-10-23,04:21:22
39.990793,116.310109,0,190,39744.1815625,2008-10-23,04:21:27
39.990837,116.310205,0,178,39744.1816203704,2008-10-23,04:21:32
39.990873,116.310318,0,161,39744.1816782407,2008-10-23,04:21:37
39.990887,116.310479,0,145,39744.1817361111,2008-10-23,04:21:42
39.990874,116.310657,0,134,39744.1817939815,2008-10-23,04:21:47
39.990906,116.310827,0,121,39744.1818518518,2008-10-23,04:21:52
39.990921,116.310971,0,108,39744.1819097222,2008-10-23,04:21:57
39.990933,116.311149,0,99,39744.1819675926,2008-10-23,04:22:02
39.990969,116.311312,0,90,39744.182025463,2008-10-23,04:22:07
39.990994,116.311507,0,82,39744.1820833333,2008-10-23,04:22:12
39.991014,116.311693,0,73,39744.1821412037,2008-10-23,04:22:17
39.99101,116.311915,0,75,39744.1821990741,2008-10-23,04:22:22
39.991033,116.312107,0,74,39744.1822569444,2008-10-23,04:22:27
39.991055,116.312282,0,78,39744.1823148148,2008-10-23,04:22:32
39.991058,116.312473,0,82,39744.1823726852,2008-10-23,04:22:37
39.991032,116.312666,0,86,39744.1824305556,2008-10-23,04:22:42
39.991024,116.312853,0,86,39744.1824884259,2008-10-23,04:22:47
39.991022,116.313047,0,84,39744.1825462963,2008-10-23,04:22:52
39.991018,116.313244,0,91,39744.1826041667,2008-10-23,04:22:57
39.991016,116.313469,0,99,39744.182662037,2008-10-23,04:23:02
39.991035,116.313681,0,103,39744.1827199074,2008-10-23,04:23:07
39.991063,116.31384,0,100,39744.1827777778,2008-10-23,04:23:12
39.991072,116.31403,0,98,39744.1828356481,2008-10-23,04:23:17
39.991068,116.314209,0,109,39744.1828935185,2008-10-23,04:23:22
39.991095,116.314385,0,111,39744.1829513889,2008-10-23,04:23:27
39.991113,116.314596,0,112,39744.1830092593,2008-10-23,04:23:32
39.991128,116.314797,0,109,39744.1830671296,2008-10-23,04:23:37
39.991127,116.315003,0,116,39744.183125,2008-10-23,04:23:42
39.991148,116.315193,0,120,39744.1831828704,2008-10-23,04:23:47
39.991176,116.315342,0,112,39744.1832407407,2008-10-23,04:23:52
39.991215,116.315529,0,106,39744.1832986111,2008-10-23,04:23:57
39.991209,116.315643,0,106,39744.1833564815,2008-10-23,04:24:02
39.991191,116.31579,0,104,39744.1834143519,2008-10-23,04:24:07
39.991188,116.315958,0,107,39744.1834722222,2008-10-23,04:24:12
39.991189,116.316172,0,102,39744.1835300926,2008-10-23,04:24:17
39.991186,116.316381,0,96,39744.183587963,2008-10-23,04:24:22
39.991194,116.316575,0,92,39744.1836458333,2008-10-23,04:24:27
39.991208,116.316756,0,87,39744.1837037037,2008-10-23,04:24:32
39.99122,116.316999,0,88,39744.1837615741,2008-10-23,04:24:37
39.991197,116.317235,0,91,39744.1838194444,2008-10-23,04:24:42
39.991183,116.317452,0,94,39744.1838773148,2008-10-23,04:24:47
39.991164,116.317661,0,92,39744.1839351852,2008-10-23,04:24:52
39.991187,116.317874,0,90,39744.1839930556,2008-10-23,04:24:57
39.991179,116.318083,0,90,39744.1840509259,2008-10-23,04:25:02
39.991132,116.318231,0,95,39744.1841087963,2008-10-23,04:25:07
39.991169,116.31848,0,97,39744.1841666667,2008-10-23,04:25:12
39.991183,116.318691,0,90,39744.184224537,2008-10-23,04:25:17
39.991204,116.318904,0,94,39744.1842824074,2008-10-23,04:25:22
39.991201,116.319098,0,88,39744.1843402778,2008-10-23,04:25:27
39.991194,116.319315,0,86,39744.1843981481,2008-10-23,04:25:32
39.991187,116.31949,0,87,39744.1844560185,2008-10-23,04:25:37
39.991206,116.319683,0,87,39744.1845138889,2008-10-23,04:25:42
39.991239,116.319866,0,81,39744.1845717593,2008-10-23,04:25:47
39.991258,116.320062,0,73,39744.1846296296,2008-10-23,04:25:52
39.991282,116.320255,0,71,39744.1846875,2008-10-23,04:25:57
39.991288,116.320445,0,66,39744.1847453704,2008-10-23,04:26:02
39.991308,116.320622,0,59,39744.1848032407,2008-10-23,04:26:07
39.991325,116.320803,0,51,39744.1848611111,2008-10-23,04:26:12
39.991352,116.321002,0,50,39744.1849189815,2008-10-23,04:26:17
39.991382,116.321179,0,47,39744.1849768519,2008-10-23,04:26:22
39.991388,116.321384,0,53,39744.1850347222,2008-10-23,04:26:27
39.991389,116.321583,0,53,39744.1850925926,2008-10-23,04:26:32
39.991368,116.321736,0,52,39744.185150463,2008-10-23,04:26:37
39.99141,116.321874,0,51,39744.1852083333,2008-10-23,04:26:42
39.991412,116.322004,0,55,39744.1852662037,2008-10-23,04:26:47
39.991406,116.322176,0,67,39744.1853240741,2008-10-23,04:26:52
39.991403,116.322296,0,70,39744.1853819444,2008-10-23,04:26:57
39.991401,116.322436,0,70,39744.1854398148,2008-10-23,04:27:02
39.991477,116.322668,0,66,39744.1854976852,2008-10-23,04:27:07
39.991591,116.322784,0,74,39744.1855555556,2008-10-23,04:27:12
39.991716,116.322778,0,80,39744.1856134259,2008-10-23,04:27:17
39.991863,116.322774,0,83,39744.1856712963,2008-10-23,04:27:22
39.992007,116.322784,0,90,39744.1857291667,2008-10-23,04:27:27
39.992201,116.322812,0,98,39744.185787037,2008-10-23,04:27:32
39.992365,116.3228,0,117,39744.1858449074,2008-10-23,04:27:37
39.992456,116.322797,0,139,39744.1859027778,2008-10-23,04:27:42
39.9926,116.32281,0,153,39744.1859606481,2008-10-23,04:27:47
39.992777,116.322891,0,148,39744.1860185185,2008-10-23,04:27:52
39.992883,116.322891,0,150,39744.1860763889,2008-10-23,04:27:57
39.993001,116.322713,0,153,39744.1861342593,2008-10-23,04:28:02
39.993077,116.322617,0,159,39744.1861921296,2008-10-23,04:28:07
39.993222,116.322651,0,157,39744.18625,2008-10-23,04:28:12
39.993429,116.32276,0,161,39744.1863078704,2008-10-23,04:28:17
39.993535,116.322744,0,170,39744.1863657407,2008-10-23,04:28:22
39.99364,116.322658,0,179,39744.1864236111,2008-10-23,04:28:27
39.993796,116.322579,0,186,39744.1864814815,2008-10-23,04:28:32
39.994055,116.322804,0,168,39744.1865393519,2008-10-23,04:28:37
39.994175,116.322829,0,160,39744.1865972222,2008-10-23,04:28:42
39.994276,116.322786,0,153,39744.1866550926,2008-10-23,04:28:47
39.994471,116.322763,0,156,39744.186712963,2008-10-23,04:28:52
39.994648,116.322723,0,148,39744.1867708333,2008-10-23,04:28:57
39.99481,116.322641,0,145,39744.1868287037,2008-10-23,04:29:02
39.994946,116.322625,0,147,39744.1868865741,2008-10-23,04:29:07
39.995093,116.32262,0,145,39744.1869444444,2008-10-23,04:29:12
39.995235,116.322606,0,145,39744.1870023148,2008-10-23,04:29:17
